Year;Node;Cost;CertainEquivalence;Consumption;Utility;SDF;DeltaConsumption;MU_2;MU_1;MU_0
2015;0;0.036940023784500661;0.75064159151760101;0.96305997621549932;9.8578242779314245;1.0;-0.19629292404912402;0.14507645714386755;0.14958412864856041;0.32806600890461851
2030;1;0.073099836342726141;0.73488978443802466;1.1572104281190789;11.928182850291908;0.76782108606863264;0.27863982695353062;0.14606147001581735;0.15142360822888595;0.33062263379876361
2030;2;0.026044492100747482;0.73306279398370644;1.2167952209036288;12.209288032456692;0.70445660906429886;-0.64448557773144621;0.14166954056425726;0.14681939551726672;0.32088150547958733
2060;3;0.09513690357915737;0.70372590813021829;1.7381053658614809;17.626907329528461;0.42764726774925421;0.010350254481394927;0.1425694729896797;0.15009311218153173;0.32470277047321933
2060;4;0.067730333016188055;0.70152310192824963;1.8056302903067529;18.137095719018568;0.3960056844973201;-0.2538552640404923;0.14222676308244714;0.14690737884532373;0.32126435428629674
2060;5;0.074352429389905911;0.70243829601737395;1.7897985167334221;17.927204149403803;0.40162298968207338;1.7172172402189601;0.14140032274017336;0.14701904525014925;0.32025456334127345
2060;6;0.012761350340509302;0.70028180862750666;1.918564658500064;18.454816708383799;0.35908186884445864;0.068998874445025393;0.13403495025167775;0.1414062248390574;0.30617336752254637
2100;7;0.073846544106249051;0.6647218914643237;3.0964809901381587;29.507947241098844;0.18861213854348099;-0.10042151973372881;0.13201536519389362;0.14048452295873273;0.30300743297443977
2100;8;0.073335977962558377;0.66176293487737647;3.1830560816720621;30.704575170313664;0.17440501482671364;-0.0076717305161455585;0.13553903225989905;0.14039806825191739;0.30713484071780978
2100;9;0.081003780347460794;0.66236295720742422;3.1477913728740461;30.452254039665494;0.17738344998546207;0.12884746609191922;0.1357982750377246;0.14108244281402077;0.3081223466911342
2100;10;0.062427512423558346;0.66053855874462708;3.2643199173870481;31.229105474064493;0.16530860441704381;0.54945377669319839;0.13477714697304774;0.1386997545026416;0.30432526143112348
2100;11;0.093386923793435439;0.66340559181336134;3.0801350606736193;30.016969543130635;0.18305069246362585;0.74962568714682654;0.13662675404734087;0.14258766447509913;0.31064223986055856
2100;12;0.046260653925479657;0.66127154975448799;3.3046100962985343;30.940802413419696;0.16326372826146959;0.15199534876719767;0.13079235844018133;0.13648519015763311;0.29712761924572512
2100;13;0.026448566484657429;0.66294258652065285;3.3615859051456312;30.284075914383653;0.16164881714146923;-0.2195015730690475;0.12455469946569028;0.13176643459726717;0.284669966976069
2100;14;0.0029310405123400278;0.65960282535482595;3.4866015701060555;31.68343659893403;0.1473888712789696;0.22522837291054643;0.12521452624109738;0.13322885759468339;0.28742150586893761
2200;15;0.0096000878113808759;0.58109885002602224;13.843555571247972;99.85236100159355;0.022276035055203224;-0.54003491884149213;0.09580194374638154;0.1037651543291261;0.22235833016954087
2200;16;0.0095993384728257723;0.57747854211029737;14.663677266115375;105.63390170017533;0.019699264197030584;-0.35509808817746347;0.097551360378012167;0.10179426981673488;0.22204551298146127
2200;17;0.0096813333166347899;0.57751291012989292;14.657841165008525;105.57778589822938;0.01968516968088382;-0.54235835218232609;0.097526091085688757;0.10179436146677831;0.2220126295091718
2200;18;0.0096843728511416451;0.57547143783060128;15.143599554456992;108.99928769377199;0.018361018246050027;-0.36963828994380776;0.098237755865351759;0.10093289879544139;0.2218377557470991
2200;19;0.0098351348037466375;0.57785661398169463;14.536411911051133;105.00436305724945;0.019985758851652914;0.25546493694417194;0.097685440062734219;0.10223684577861106;0.22272239420002232
2200;20;0.0098225986971979557;0.57566279001306397;15.069036907251496;108.66712464087125;0.018520175884461705;0.14540107115301737;0.098343179763709931;0.1012217543136448;0.22230258008977022
2200;21;0.013061087878790307;0.57659476192855141;14.784306533278123;107.08160600795442;0.018948052954954921;-1.9715183045320828;0.098382598275591954;0.10214824553611614;0.22338653434057412
2200;22;0.013060245353101662;0.57495282605291576;15.190916804874032;109.87043134779543;0.017892354582493834;-1.3842357372928049;0.099222657566711461;0.10098457157863086;0.22303414385516504
2200;23;0.0096067177583842919;0.57833754561819806;14.314806709586062;104.19578680246869;0.020521054864629854;-2.7554564184915975;0.098316105766984838;0.1032067139777449;0.22461911698218309
2200;24;0.0096069620002375081;0.57593629812536462;14.928624627399408;108.18658857225269;0.018810751898941082;-2.062721808064083;0.098742990185586715;0.10184998873996264;0.22352357548334381
2200;25;0.019567091592306185;0.57839093281711895;14.273171217482178;104.10257102636319;0.019855855711079475;-0.64769280733951717;0.098314301048520666;0.10381150464299123;0.22512327238415081
2200;26;0.01959618459531802;0.57589197805207104;14.832993628663578;108.23776637823525;0.018270464574161011;-0.45004945731097479;0.099463965833491097;0.10271364022844093;0.22524369863801141
2200;27;0.040843235829841423;0.58199674541861202;13.604179213151523;98.463661178429405;0.021269646711077037;4.7716806722407412;0.09611442541955921;0.10464144292753683;0.22320927290750567
2200;28;0.014176825378782914;0.57867077916617926;14.680270633410517;103.75411930551462;0.018524883488854792;-4.8036741011459938;0.09405617595625454;0.10137490444077585;0.21738613677465488
2200;29;0.0054012917901535805;0.57967872667688913;14.733030145056087;102.20212797853938;0.018542352975690214;0.010724359214364654;0.09130613398508719;0.10020722278183079;0.21292567793444422
2200;30;0.00033980807803758452;0.5754237382177757;15.352187459132519;109.12409539267193;0.016681202800798045;-0.70016551749141342;0.094606937220039281;0.10188000140164753;0.21876931463061863
2300;31;0.0021161602393197218;0.52353982657488685;60.24891095093534;259.40714281653396;0.0027333301137481237;-3.6512448255336949;0.0;0.11260897521874363;0.12533659503080016
