Node;Mitigation;Prices;Average Mitigation;Average Emission;GHG Level
0;0.064011864371371394;0.41381680988692149;0.0;0.0;400.0
1;0.10418834027462733;1.068667476310674;0.064011864371371394;698.7330945857907;432.82593292893785
2;0.08415677133458295;0.63838837704662021;0.064011864371371394;714.35771835902528;432.82593292893785
3;0.13117887779384871;1.1839615244890997;0.092181577361010611;529.98088454575225;518.06657092745479
4;0.11170418943627816;0.80338474691018447;0.092181577361010611;541.86044444387028;518.06657092745479
5;0.11162112004147773;0.80194387864181704;0.07813645431109445;541.9111167746986;520.99337740835756
6;0.092554414249333264;0.51032666594789633;0.07813645431109445;553.54180730790665;520.99337740835756
7;0.2028005299574123;1.8507122289118487;0.11312585293934224;754.34999852779868;643.40291911465386
8;0.14983115085986384;0.89147485014090788;0.11312585293934224;804.47227349885384;643.40291911465386
9;0.15548017864216396;0.97474954442816186;0.10266658434290316;799.12688095985231;647.56260141767837
10;0.12958938461094471;0.62807458459065713;0.10266658434290316;823.62604481189362;647.56260141767837
11;0.15634739214689117;0.98792030008923171;0.096120059815103048;798.30628018100413;649.50848740385072
12;0.1191695686769907;0.5130600780411847;0.096120059815103048;833.48579563939757;649.50848740385072
13;0.1191197100257957;0.51254226579300377;0.085879906367317765;833.53297438809091;653.58714252641903
14;0.077856338835382247;0.18368494328121154;0.085879906367317765;872.57843937701955;653.58714252641903
15;0.098993647329336007;0.072344366489819359;0.16610537615948234;458.3869819212004;917.43404565386334
16;0.12330161819436766;0.12288868530858613;0.16610537615948234;446.02030174361551;917.43404565386334
17;0.096842717812773871;0.068609434114498893;0.13481122999501405;459.48126731275136;941.10418783452928
18;2.0140769488166113;103.92972335413266;0.13481122999501405;-515.91164771045101;941.10418783452928
19;1.4151285633699646;44.348071635513918;0.13386869332795057;-211.19665661446953;941.19282350718743
20;1.7738850723577031;76.499997665770536;0.13386869332795057;-393.71403056198147;941.19282350718743
21;0.098993647329336007;0.072344366489819359;0.11857249188985181;458.3869819212004;952.79561830344016
22;0.33250953680552414;1.3462246815646217;0.11857249188985181;339.5857731501896;952.79561830344016
23;1.9670221965741483;98.167105761621826;0.13170218241495468;-491.97254250709801;942.53796227912403
24;1.9166840615901819;92.21438481698776;0.13170218241495468;-466.36301633400507;942.53796227912403
25;0.79851980976592496;11.148581732702993;0.10973763871884565;102.50304678158568;959.20550756347097
26;1.2068603845272807;30.20248368987226;0.10973763871884565;-105.24022062825408;959.20550756347097
27;0.41126913977960555;2.2484880056158079;0.10551788007758127;299.51682513712575;961.79242392153776
28;0.036719903173590349;0.0066086328745507683;0.10551788007758127;490.06874926043599;961.79242392153776
29;0.12857964892813761;0.13596804262222623;0.081139607360934035;443.33510360780997;980.35019825450615
30;0.098993647329336007;0.072344366489819359;0.081139607360934035;458.3869819212004;980.35019825450615
31;2.3537997718640891;30.8214552921254;0.14118113705566851;0.0;1240.4543071186833
32;1.7043202524006238;15.32358380169144;0.14118113705566851;-179.1614642044087;1240.4543071186833
33;1.3564909619846954;8.8338349613154481;0.15020873459382703;-90.682388454856905;1229.5356543860046
34;1.2305638434234789;6.9831055382985934;0.15020873459382703;-58.649677670847453;1229.5356543860046
35;0.70169811518014247;1.8004787030948035;0.12071032255987238;75.880541951051271;1259.8782747277946
36;0.41448114506127548;0.50543617579547928;0.12071032255987238;148.94135872503807;1259.8782747277946
37;0.10461869759147255;0.018236628607353016;0.83274092025908009;227.76261880016918;444.68436605356402
38;0.72183433758169091;1.9276894424961846;0.83274092025908009;70.758390377657378;444.68436605356402
39;0.73685134040494193;2.0258856865839978;0.60970842971548578;66.938440284492899;708.79623606879557
40;9.9999999999999994e-12;1.2123479731249953e-26;0.60970842971548578;254.37499999745629;708.79623606879557
41;0.14059008632337436;0.037208484022007222;0.74294494687764434;218.61239679149165;552.75003738543137
42;1.0383878273566027;4.6355682278571582;0.74294494687764434;-9.7649035838358209;552.75003738543137
43;9.9999999999999994e-12;1.2123479731249953e-26;0.11130121737928521;254.37499999745629;1268.5613249127359
44;0.29174686801972943;0.21661436668215653;0.11130121737928521;180.16189044748131;1268.5613249127359
45;0.9924853226326239;4.1564496785145559;0.19802534094604182;1.9115460553262953;1164.5606816106992
46;1.4131208301644707;9.7501194699205875;0.19802534094604182;-105.08761117308724;1164.5606816106992
47;2.100952931193258;25.387379647270915;0.81331113009521006;-280.05490187228503;467.93538603500679
48;1.5950589723225921;13.059530827296738;0.81331113009521006;-151.36812608455938;467.93538603500679
49;0.85255276784571332;2.8804325639214028;0.79461633956826938;37.506889679246676;490.53411696299963
50;0.86514631416460885;2.9841757955328605;0.79461633956826938;34.303406334377627;490.53411696299963
51;1.4472406832392843;10.327903002367963;0.36554048899365299;-113.76684879899297;970.75642887815582
52;0.73777234963620431;2.0320012964602721;0.36554048899365299;66.704158561290541;970.75642887815582
53;1.6645589174894895;14.47512064490725;0.51719174725432626;-169.04717463638889;810.18902770676777
54;0.12201241204876337;0.026431400381940039;0.51719174725432626;223.33809268509583;810.18902770676777
55;0.24632305568598165;0.14398889829411335;0.2190690824671459;191.71657270987845;1137.9153352362437
56;2.4986887026953002;32.070381345083852;0.2190690824671459;-381.22893874811706;1137.9153352362437
57;0.36257317337543682;0.36597299222743096;0.0799673949968948;162.1454490226233;1304.5579406074701
58;9.9999999999999994e-12;1.2123479731249953e-26;0.0799673949968948;254.37499999745629;1304.5579406074701
59;0.56076701928484085;1.0481884614841395;0.098758091636736434;111.72988946941862;1277.5701055313489
60;0.65052611649713343;1.4998060477636499;0.098758091636736434;88.897419116041704;1277.5701055313489
