Year;Discount Prices;Net Expected Damages;Expected Damages;Risk Premium;Expected SDF;Cross SDF & Damages;Discounted Expected Damages;Cov Term;Scaled Net Expected Damages;Scaled Risk Premiums
2015;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2020;0.81078265310555542;0.029107987868612024;-0.016211430563373153;3.512402040857721e-06;0.81078265310555542;-0.013143892004493885;-0.84433519494880838;5.4678314287751051e-08;0.10032897559046294;1.2106494623117006e-05
2025;0.65736863455442829;0.050817536978819744;-0.016862972097719808;1.225711501511072e-05;0.65736863455442829;-0.011084998133274808;-0.71208560051252023;1.9080913268507138e-07;0.17515712354041763;4.2247640019343557e-05
2030;0.53320703103233691;0.064778615962256314;0.0018912402121373795;3.8353225835406924e-05;0.53320703103233691;0.0010090196313576045;0.064778615962256314;5.9705287486547763e-07;0.22327796098436023;0.00013219532301665543
2035;0.4348038262288475;0.10501126415743699;0.0037597020192570163;0.00013932744258397442;0.4348038262288475;0.0016369017635705784;0.10501126415743699;2.1689401173035413e-06;0.36195124877511953;0.00048023173739063907
2040;0.35456409367504321;0.13423168097494756;0.0058934712877767303;0.0003061782322006773;0.35456409367504321;0.0020943796478188072;0.13423168097494756;4.766342068360848e-06;0.46266774277876233;0.0010553305341286588
2045;0.28913459742508302;0.15455825284764918;0.0083215271426351212;0.00050890683317959633;0.28913459742508302;0.002413963661935103;0.15455825284764918;7.9222615873958922e-06;0.53272906554896848;0.0017540924324402694
2050;0.23578126353570478;0.16775244196371017;0.011075681447086927;0.0007255379994890801;0.23578126353570478;0.0026227327714294516;0.16775244196371017;1.1294605316332883e-05;0.57820659851127543;0.002500773484215563
2055;0.19227483465193743;0.17527485972381388;0.014190839161337676;0.00094038149553673535;0.19227483465193743;0.0027431803733181503;0.17527485972381388;1.463911999971014e-05;0.60413475511355785;0.0032412928209704863
2060;0.15674421249962633;0.17726334104190572;0.017605092548950152;0.001117302956862657;0.15674421249962633;0.002776889661820802;0.17726334104190572;1.739329425257119e-05;0.61098862266790221;0.0038511030577659373
2065;0.12837076232711586;0.15916631573579562;0.019301716813230341;0.0011673288508570697;0.12837076232711586;0.0024959481595873186;0.15916631573579562;1.8172058050830529e-05;0.54861206753148262;0.0040235315581525514
2070;0.10513726876402005;0.14284268461503002;0.02115008948270769;0.0012144925953809786;0.10513726876402005;0.0022425689084822429;0.14284268461503002;1.8906266155730659e-05;0.49234802084933366;0.0041860948447133726
2075;0.086111925045195048;0.12812994142098255;0.023163182325608433;0.0012553727788920674;0.086111925045195048;0.0020141688769525282;0.12812994142098255;1.9542656721548233e-05;0.44163635848891075;0.0043270000475096266
2080;0.070531969969657105;0.11487868804739108;0.025355042879493528;0.0012878633446018408;0.070531969969657105;0.001808389567267328;0.11487868804739108;2.0048444311522411e-05;0.39596213730044721;0.0044389880416207299
2085;0.057772998696465822;0.10295187847376532;0.027740881760179859;0.0013108467940027842;0.057772998696465822;0.0016230801583569053;0.10295187847376532;2.0406232587221775e-05;0.35485298911797419;0.0045182070499678647
2090;0.047323848784049355;0.092224048522049892;0.030337166943300575;0.0013239349090678474;0.047323848784049355;0.0014562814790367508;0.092224048522049892;2.0609978075533534e-05;0.31787646589615054;0.0045633189684836711
2095;0.038766047956320174;0.082580546667599355;0.033161725568653377;0.0013272644288197905;0.038766047956320174;0.0013062108531308354;0.082580546667599355;2.0661809422089627e-05;0.28463738848107922;0.0045747951071789493
2100;0.031763033988646432;0.072608036268901915;0.035585543888477789;0.0011442370158667625;0.031763033988646432;0.0011481174225476543;0.072608036268901915;1.7812582513465061e-05;0.25026428935506728;0.0039439389679831781
2105;0.026018126145130209;0.063436818866104444;0.037955636405540005;0.0011373572297773069;0.026018126145130209;0.001005240019329048;0.063436818866104444;1.7705483411011545e-05;0.21865307489759844;0.0039202258245755253
2110;0.021313551847085506;0.055420361637442753;0.040478501038307413;0.0011282573942267278;0.021313551847085506;0.00088030445489573539;0.055420361637442753;1.7563824323465886e-05;0.19102207047205139;0.0038888606480146351
2115;0.017460698546715496;0.048413684376519585;0.043163575848875757;0.0011160736809744075;0.017460698546715496;0.00077104034394724044;0.048413684376519585;1.7374157851731483e-05;0.16687156047958818;0.0038468660080893048
2120;0.014305187695532472;0.042289959854682806;0.046020847114197627;0.0011003617829663322;0.014305187695532472;0.0006754664232488097;0.042289959854682806;1.7129567372808734e-05;0.14576439873253411;0.0037927104739160938
2125;0.011720654390705767;0.036938246929918865;0.049060878023038379;0.0010809866176569672;0.011720654390705767;0.00059185354544040599;0.036938246929918865;1.6827950027801185e-05;0.12731819496814423;0.0037259284450050327
2130;0.0096036584441420731;0.032261505972532085;0.052294838570393631;0.0010580351978728415;0.0096036584441420731;0.00051869242838560917;0.032261505972532085;1.6470660364001745e-05;0.1111984744476289;0.0036468198358602876
2135;0.0078695208730666169;0.028174861547472205;0.055734536665608125;0.0010317483537057299;0.0078695208730666169;0.00045466554707569089;0.028174861547472205;1.606144743499107e-05;0.097112689795682605;0.0035562147360266314
2140;0.0064489173542429971;0.024604081634895615;0.059392450467360414;0.0010024677353144939;0.0064489173542429971;0.00039862263431188964;0.024604081634895615;1.5605629781911487e-05;0.084804979200745659;0.0034552907401424714
2145;0.0052850908787782595;0.021484246474732568;0.063281761952926896;0.00097059515002852529;0.0052850908787782595;0.00034955932531588474;0.021484246474732568;1.510946242545369e-05;0.074051578208442992;0.0033454327916784656
2150;0.0043315709411185406;0.018758583456638667;0.067416391723934543;0.00093656180764300091;0.0043315709411185406;0.00030659854144724527;0.018758583456638667;1.4579658100785913e-05;0.064656803837760596;0.0032281271780829229
2155;0.0035503071162646684;0.016377447399556766;0.071811035043023441;0.00090080548152642395;0.0035503071162646684;0.00026897426045920466;0.016377447399556766;1.4023031719627085e-05;0.056449539823948409;0.0031048828100301564
2160;0.002910141658634088;0.014297428127734895;0.076481199089722951;0.00086375395390154378;0.002910141658634088;0.00023601736623268213;0.014297428127734895;1.3446242659391895e-05;0.049280160624936807;0.0029771741608632905
2165;0.0023855594770062633;0.012480569494662421;0.08144324141328152;0.00082581341338747605;0.0023855594770062633;0.00020714331053680855;0.012480569494662421;1.2855614145245846e-05;0.043017839564764467;0.0028464012754166267
2170;0.0019556650605803676;0.010893685974302441;0.086714409551269522;0.00078736072128435947;0.0019556650605803676;0.00018184135386597767;0.010893685974302441;1.2257012857703347e-05;0.03754819327049809;0.002713863113561706
2175;0.0016033451074287932;0.0095077646627435876;0.092312881770229005;0.00074873866862931813;0.0016033451074287932;0.00015966518243715211;0.0095077646627435876;1.1655775098202807e-05;0.032771220500503566;0.0025807412022990027
2180;0.0013145831113647863;0.0082974420441191514;0.098257808872759256;0.00071025351566325785;0.0013145831113647863;0.00014022472458929803;0.0082974420441191514;1.1056668485459652e-05;0.028599498669071237;0.0024480911548290189
2185;0.0010778983012244632;0.0072405461977754866;0.10456935699860725;0.00067217424511663553;0.0010778983012244632;0.00012317901260013928;0.0072405461977754866;1.0463880331206083e-05;0.024956605932956753;0.0023168400967888852
2190;0.00088388634694076102;0.0063176962833758447;0.11126875133353753;0.00063473307545157051;0.00088388634694076102;0.00010822995577480129;0.0063176962833758447;9.8810256299408736e-06;0.021775740702649874;0.0021877884352875638
2195;0.00072484335324866683;0.0055119521558600094;0.11837832061699638;0.00059812687420264705;0.00072484335324866683;9.5116907928677569e-05;0.0055119521558600094;9.3111690607081203e-06;0.018998513940477604;0.0020616147303877089
2200;0.00059557380779842793;0.0077917072365055748;0.20366102828744959;0.00030608103867114255;0.00059557380779842793;0.00012606000315318509;0.0077917072365055748;4.7648290358854028e-06;0.026856339526730649;0.0010549955289302143
2205;0.00048855281167446446;0.006664401720067081;0.21235404934730195;0.00032132065150272443;0.00048855281167446446;0.00010874823522947043;0.006664401720067081;5.0020673503880879e-06;0.022970759796786058;0.001107523197647454
2210;0.0004008366712005917;0.0056954293320105563;0.22119225536672005;0.0003318299681450258;0.0004008366712005917;9.3827635468290369e-05;0.0056954293320105563;5.1656681317430961e-06;0.019630920316710335;0.0011437465524749061
2215;0.00032893099371575309;0.0048629623534933355;0.23014789474160025;0.00033820365246065433;0.00032893099371575309;8.0967664358511603e-05;0.0048629623534933355;5.264888639568488e-06;0.016761585632893757;0.0011657152718865822
2220;0.0002699759039878782;0.0041481444139683417;0.23918820500831717;0.00034099395742512908;0.0002699759039878782;6.988337778448468e-05;0.0041481444139683417;5.3083259141263183e-06;0.014297761890423307;0.0011753328531475876
2225;0.00022163049790269811;0.0035346896966765816;0.24827481558969966;0.00034070896745920032;0.00022163049790269811;6.0329160410179373e-05;0.0035346896966765816;5.3038894143336862e-06;0.012183315380591291;0.0011743505540115478
2230;0.00018197839200041394;0.0030085358270825189;0.25736308902707949;0.00033781224413291467;0.00018197839200041394;5.209331660376939e-05;0.0030085358270825189;5.2587955023620858e-06;0.01036977612196553;0.0011643661715386999
2235;0.00014945050815696795;0.0025575432947655772;0.26640139482452807;0.00033272352087768809;0.00014945050815696795;4.4993402088619705e-05;0.0025575432947655772;5.1795782583689354e-06;0.0088153018322775327;0.0011468264366190359
2240;0.00012276194077596902;0.002171235206775543;0.27533030949109527;0.00032582016240119768;0.00012276194077596902;3.8872195347096588e-05;0.002171235206775543;5.0721121995215326e-06;0.0074837809141949634;0.0011230320442616418
2245;0.00010086033180593679;0.0018405719930470335;0.2840817357875669;0.00031743916215743915;0.00010086033180593679;3.3594221506581405e-05;0.0018405719930470335;4.9416433750409385e-06;0.0063440559133265484;0.0010941445384445038
2250;8.288365068112023e-05;0.0015577563983355121;0.29257793354564576;0.00030787949858846755;8.288365068112023e-05;2.9042753287322741e-05;0.0015577563983355121;4.7928260463214303e-06;0.0053692513673547666;0.0010611944335731662
2255;6.8125661440657172e-05;0.0013160647147597265;0.3007304537398281;0.00029740470959688166;6.8125661440657172e-05;2.5117223840669396e-05;0.0013160647147597265;4.6297627642946541e-06;0.0045361921008968149;0.0010250900881338405
2260;5.600767374642468e-05;0.0011097007466814265;0.30843896673662385;0.00028624557631292427;5.600767374642468e-05;2.1730995167875607e-05;0.0011097007466814265;4.4560461482064443e-06;0.0038248998738444301;0.00098662695506155544
2265;4.6055431293986296e-05;0.0009336694662283137;0.31558997483251972;0.00027460283287831339;4.6055431293986296e-05;1.8809433472371647e-05;0.0009336694662283137;4.2748010694016712e-06;0.0032181578991171875;0.0009464969217823847
2270;3.7880200798284518e-05;0.00078366772252459825;0.32205539829646135;0.00026264983971797159;3.7880200798284518e-05;1.6288249422358832e-05;0.00078366772252459825;4.0887262667173782e-06;0.0027011341408791517;0.00090529752440631026
2275;3.116329598802829e-05;0.00065598971889524276;0.32769102317221632;0.00025053517444161678;3.116329598802829e-05;1.4112067027337961e-05;0.00065598971889524276;3.9001346796023466e-06;0.0022610555147855277;0.00086354087800792807
