Year;Node;Cost;CertainEquivalence;Consumption;Utility;SDF;DeltaConsumption;MU_2;MU_1;MU_0
2015;0;0.00011797235732292274;0.066657159145311909;0.99988202764267708;1.8186100622520147;1.0;-0.0036567017016264636;0.16592929528068284;0.16624130268319218;0.49266444312160534
2030;1;0.00026375859388324304;0.028656867249919067;1.2468782585275056;2.251755766182479;0.30758826379944876;0.0023745482384818217;0.16198251990289925;0.16398643889093098;0.47542633868159145
2030;2;0.00013133013606428072;0.027747601657181251;1.2484498326266171;2.2658787179876083;0.30565713991627569;0.0013556171900352965;0.16514104798736484;0.16626528356484283;0.48744419929455696
2060;3;0.00032644869425413954;0.0057065204481524219;1.8889900562566861;3.3812586217009293;0.033161493814388474;0.026248422478558631;0.15637324923943705;0.16069731947302379;0.45482117130024408
2060;4;0.00018471632752510382;0.0051522839436743796;1.9173393343992888;3.4592159871374033;0.030781340919549396;0.016355080275731737;0.16128700607995528;0.16421685362316643;0.47314098462360854
2060;5;0.00018391195409373469;0.0051598796454318772;1.9168968361181495;3.4580668759161992;0.030816885295410559;0.016299319502310894;0.16122638651500257;0.16417609943959144;0.47290109385180013
2060;6;9.6424768715238271e-05;0.0048477154957427939;1.9327362415314748;3.5055850768012737;0.029574641774835611;0.010439761195057962;0.16462684087640853;0.16652406715456153;0.48588857503073496
2100;7;0.00065709374624910719;0.00075394706160606393;3.1619421528420624;5.6212158031878481;0.0020650761592330021;0.053230023968087181;0.15196057377856226;0.15787865819200494;0.43952013256330136
2100;8;0.00027030713809496142;0.00059373430584788831;3.3042724778562582;5.9435000466122112;0.0016570148836344901;0.041682711456791921;0.15927565083578529;0.162994777215725;0.46604641228742999
2100;9;0.00026973568219267242;0.00059479613655992263;3.3030507842631445;5.9409640386723952;0.0016600815372368551;0.041638390246401258;0.15923884100077568;0.16297188827829587;0.46591366123280015
2100;10;0.00012276397477541359;0.00051025636307097015;3.4000746086243598;6.1578963537865379;0.0014363604543782486;0.029273647766858701;0.16344497288640364;0.16607148301259395;0.4822993996202784
2100;11;0.0002689146917980561;0.00059634412149573747;3.3009206556563662;5.9371121113072096;0.0016654448197662344;0.041422212681085924;0.15923038423606811;0.16297594373731955;0.4659055723062886
2100;12;0.00012245026288761559;0.00051114118337935825;3.3985745976671429;6.1552163686434671;0.0014395330478996541;0.029175573795603427;0.16344362839040277;0.16607885218851542;0.48231377591693608
2100;13;0.00012206844179129961;0.00051170378211380858;3.3977669666146184;6.1535850182637359;0.0014412447079789981;0.029115395937129307;0.16342452357009116;0.16606905724987006;0.48224769347249302
2100;14;4.3485703066194105e-05;0.00046245509500156235;3.4609068056934098;6.2995708110876825;0.0013144865602241281;0.019015735122840383;0.16641574667552902;0.16838437038397527;0.49454107405921999
2200;15;0.0020759159721140978;6.2824497739479741e-06;10.722595135844808;18.71311457523397;2.7894219122714086e-06;0.68490090358217515;0.13799926101153934;0.15146888336829958;0.40070791816885604
2200;16;1.466625234486395e-06;3.0216312285923138e-06;12.519061561252661;22.319943341089665;1.285745088311754e-06;0.1264128802455744;0.15218567456715301;0.16035757075244184;0.44586527096482204
2200;17;1.4806695763138567e-06;3.0553474982765147e-06;12.48981979822296;22.260534135071566;1.3008669701190993e-06;0.12510041929498783;0.15198798770920452;0.1602743361961754;0.445137440324894
2200;18;0.00015790044956073552;1.9718029688536166e-06;13.695737894720335;24.726197466629031;8.205150835502614e-07;0.074121000126581293;0.16035702874530114;0.16569845073599115;0.47474081197611734
2200;19;0.0002540153450382069;3.0519490463373654e-06;12.474831870582806;22.258486927785899;1.3087004250035144e-06;-0.040785817496313825;0.15263288057263033;0.16080780316111726;0.44761205100164592
2200;20;0.00012717541204720418;1.9775449593085337e-06;13.688143699276983;24.709348429978668;8.2279372336477609e-07;0.083988990583883094;0.16026047076228125;0.16562531665585364;0.47443942437771647
2200;21;2.8317363536028545e-06;1.9907600063250464e-06;13.676305641131741;24.67341988193737;8.2636089894306136e-07;0.098957305420022124;0.15988017699484727;0.16535467125812958;0.4730421495987297
2200;22;1.147708949219129e-05;1.4833087627619856e-06;14.576693739876365;26.487675380072456;6.0078433872648118e-07;0.063032632916026898;0.16456408147463814;0.16837883298116452;0.49036691668830762
2200;23;0.00039059044285404799;3.0612059323316294e-06;12.46296735924385;22.2405557891231;1.314941588018485e-06;0.061013769377282756;0.15270775871099271;0.16088207778879715;0.44793806964551414
2200;24;2.3822121295895935e-06;1.9845541386491494e-06;13.682968694278255;24.690785421530105;8.2435083561621579e-07;0.1064193616137743;0.16003792362843164;0.16548521979968417;0.47355447105152865
2200;25;2.4236269670946738e-06;1.9942066547208971e-06;13.669476939921058;24.662318850536725;8.2842703962285056e-07;0.10514627814401933;0.15991761642758484;0.16541016221248736;0.47315903790750719
2200;26;9.214082859166461e-05;1.4844354173692149e-06;14.571299679027922;26.481359228933794;6.0189716583370732e-07;0.076442535620024898;0.16464730621006329;0.16844401575869833;0.49068975976000473
2200;27;5.1416555670039702e-05;1.9960090313456719e-06;13.661288535986722;24.654334019146564;8.3091276121900109e-07;0.078612075562922712;0.16008329785395869;0.16555099699279491;0.47381100050680053
2200;28;8.0328714321714186e-05;1.4864221201594602e-06;14.566830862998955;26.472703758157088;6.0282098329591685e-07;0.070749913600387515;0.16462749138532656;0.16843871817894424;0.49064027207574051
2200;29;0.00015623027893204807;1.4902521744456478e-06;14.557437336742067;26.455665869086943;6.0476841648398828e-07;0.10935539063030575;0.1646182062145915;0.16844905361721485;0.49064335304237161
