Year;Discount Prices;Net Expected Damages;Expected Damages;Risk Premium;Expected SDF;Cross SDF & Damages;Discounted Expected Damages;Cov Term;Scaled Net Expected Damages;Scaled Risk Premiums
2015;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2020;0.8981692197534461;0.0023459501828937503;-0.21312478626579479;1.7854847806051775e-05;0.8981692197534461;-0.19141858208650808;-0.96523738303882933;3.5409039607914305e-06;0.055475302403957608;0.00042221829288615449
2025;0.80672032391239079;0.004538255720561925;-0.2290383021662179;3.4699147537616572e-05;0.80672032391239079;-0.18476297191191682;-0.93169361455730504;6.8813999585248808e-06;0.10731732937914042;0.00082053988905867673
2030;0.73575314495994815;-0.32194209881997854;-0.086776801576871065;0.079675609855809029;0.73575314495994815;-0.048045347664599058;-0.32194209881997854;0.015800957005149219;-7.6130496797561351;1.8841101499941515
2035;0.66175720448854913;-0.30560144513939708;-0.091582969382980606;0.077388913444544155;0.66175720448854913;-0.045258221529429779;-0.30560144513939708;0.015347468268211852;-7.2266379345201726;1.8300360371481206
2040;0.59521524483350219;-0.28998672850340118;-0.096618896164829549;0.07516578009736094;0.59521524483350219;-0.042602454825411563;-0.28998672850340118;0.01490658511088018;-6.8573926139458559;1.777465016834644
2045;0.53536461678564407;-0.27506213419722914;-0.10189177756704249;0.073001904610704771;0.53536461678564407;-0.040071798708855105;-0.27506213419722914;0.014477453741932676;-6.5044667980318973;1.7262952827703471
2050;0.48153242191949297;-0.26079935134717092;-0.10740857828973605;0.07089588523829414;0.48153242191949297;-0.037660916666286424;-0.26079935134717092;0.014059796172499646;-6.1671910120844871;1.6764936874913887
2055;0.43311343340217634;-0.24717117897584945;-0.11317595559948712;0.06884634582404231;0.43311343340217634;-0.035364687219606866;-0.24717117897584945;0.013653339488659266;-5.8449220274209877;1.6280276886720098
2060;0.39464199440087039;0.07609542656904042;0.038239592331501537;-0.0083941809396961067;0.39464199440087039;0.013426247672534412;0.07609542656904042;-0.0016647013102455838;1.7994486120197628;-0.19849940951805328
2065;0.35536277055541188;0.078959607068316992;0.044064723192979716;-0.0083102460622850611;0.35536277055541188;0.014010906445746978;0.078959607068316992;-0.0016480556718676091;1.8671786433288216;-0.19651457934537109
2070;0.320003648657115;0.081558000337613165;0.050544002953709088;-0.0082234403600256103;0.320003648657115;0.01454342466024958;0.081558000337613165;-0.0016308407026733272;1.9286235339448734;-0.1944618620207044
2075;0.28816353680078344;0.083902779542301895;0.057742464706805885;-0.0081316159370844118;0.28816353680078344;0.015026642413191123;0.083902779542301895;-0.0016126304403164746;1.9840711459185287;-0.19229046568506339
2080;0.25949214456252201;0.086007780583045992;0.065731193906165553;-0.0080353043553368919;0.25949214456252201;0.015463198169285489;0.086007780583045992;-0.0015935303020803877;2.0338486604401202;-0.19001296032224421
2085;0.23367405730122673;0.087886203117523917;0.074587868771386345;-0.0079350025570410418;0.23367405730122673;0.015855611081640766;0.087886203117523917;-0.0015736388396205454;2.0782682132944066;-0.18764109725682332
2090;0.21042526314241719;0.089550637512170905;0.084397347592568561;-0.0078311747822931415;0.21042526314241719;0.016206285956461362;0.089550637512170905;-0.0015530481192269283;2.1176275321954985;-0.18518585449673841
2095;0.18949002588230962;0.091013090705434105;0.095252306921855823;-0.007724254389206724;0.18949002588230962;0.016517518021177329;0.091013090705434105;-0.001531844082794831;2.1522105483820719;-0.18265747977554014
2100;0.1697161728108954;0.048919803125368574;0.057163586092368046;0.024032535191632756;0.1697161728108954;0.014467623947380367;0.048919803125368574;0.0047660388916375349;1.156819480528928;0.56830369502776545
2105;0.15261429765601209;0.047861771089537271;0.062194436589288471;0.022592625426370465;0.15261429765601209;0.013972241846485569;0.047861771089537271;0.0044804815882999293;1.1317999180638736;0.53425376922592882
2110;0.13724123362080537;0.04681331857096984;0.067646107429189528;0.021229032195996877;0.13724123362080537;0.013493894316514436;0.04681331857096984;0.0042100590832869385;1.1070068849688679;0.50200852064283463
2115;0.12341694573647082;0.045773516136047;0.073552506141189022;0.019940665749643382;0.12341694573647082;0.013032180920654038;0.045773516136047;0.0039545552614454766;1.0824184026821029;0.47154217965241757
2120;0.11098537829046012;0.044743224079910771;0.079950190585398317;0.018723712126057019;0.11098537829046012;0.01258651589933114;0.044743224079910771;0.0037132137528163248;1.0580548148295892;0.44276455650750907
2125;0.099806202113790099;0.043723226421025926;0.086878570619813855;0.017574538648385825;0.099806202113790099;0.012156334317695795;0.043723226421025926;0.0034853141390574667;1.0339346613026426;0.41558974834096052
2130;0.089753229508044818;0.042714235353688498;0.094380124722109882;0.016489685713246813;0.089753229508044818;0.011741091320265414;0.042714235353688498;0.0032701703250839903;1.0100747835475272;0.38993594499956902
2135;0.080712988954210918;0.041716895477031696;0.10250063264575782;0.015465858938370209;0.080712988954210918;0.011340261412356121;0.041716895477031696;0.0030671289818194388;0.98649042456987202;0.36572524335735063
2140;0.072583443494388292;0.040731787810921904;0.11128942526580921;0.014499921653549483;0.072583443494388292;0.010953337767334042;0.040731787810921904;0.0028755680570302315;0.96319532389962359;0.34288346974705636
2145;0.065272838301729308;0.039759433608715922;0.12079965285057837;0.013588887720334016;0.065272838301729308;0.010579831558775881;0.039759433608715922;0.002694895351355045;0.94020180775232065;0.32134001016555169
2150;0.058698664414463655;0.038800297976312181;0.13108857308147259;0.012729914666474213;0.058698664414463655;0.010219271316634929;0.038800297976312181;0.0025245471567546755;0.91752087460975251;0.30102764792223047
