Node;Mitigation;Prices;Average Mitigation;Average Emission;GHG Level
0;0.53717366820391244;70.156579711880084;0.0;0.0;400.0
1;0.73497235310397524;119.16726891978313;0.53717366820391244;206.72156457889932;401.06062649491355
2;0.49589052562334235;46.111687711074588;0.53717366820391244;393.20539001379291;401.06062649491355
3;0.99584637965468803;157.60504273440654;0.67586010244418637;2.5337084106403016;408.31983104774918
4;0.78996367461547146;90.12763083991905;0.67586010244418637;128.12215848456242;408.31983104774918
5;0.71998350987111193;72.052869907318851;0.50822801650948979;170.81005897862173;441.70369817556684
6;0.4397089809370896;21.922492350047392;0.50822801650948979;341.77752162837533;441.70369817556684
7;1.2310068494165027;143.60835378863851;0.84771509488714469;-218.59023126036573;395.62467232787606
8;1.2130935688736579;138.61752424975526;0.84771509488714469;-201.63978954669881;395.62467232787606
9;1.1195660189623298;114.21894313320925;0.7371416945929361;-113.13934544310453;432.69714597072863
10;0.81976562711417744;53.841164912905512;0.7371416945929361;170.54677534320962;432.69714597072863
11;1.0261117272510252;92.553721140577892;0.62195551454052755;-24.708221911282575;467.75417010145998
12;0.71883175577575031;39.212339733027704;0.62195551454052755;266.05545109719628;467.75417010145998
13;0.65539810427338474;31.376766992752124;0.47142850609565018;326.07954383130971;524.46914951849044
14;0.38563493615126238;8.7261922213247871;0.47142850609565018;581.342941666868;524.46914951849044
15;1.0002227790906524;19.197190602761822;1.0741626839326504;-0.11333886236939873;304.29530896192864
16;1.0001920102059634;19.195765649652564;1.0741626839326504;-0.097685192283868419;304.29530896192864
17;1.018764851356762;20.067195846158942;1.0635795729137247;-9.5466181277526587;311.65718732128528
18;1.0191055206333544;20.083391766090905;1.0635795729137247;-9.7199336222190293;311.65718732128528
19;1.1908623973411847;29.245445323838723;0.96307680856933808;-97.101244647327746;376.95536944309112
20;1.1910031682587876;29.253787957802047;0.96307680856933808;-97.172861851658212;376.95536944309112
21;1.4774883487036103;49.211410077460002;0.78595565966209746;-242.92219740296179;493.52277735305461
22;0.97142813076127377;17.890653370449673;0.78595565966209746;14.535938475201972;493.52277735305461
23;1.3698103486407591;40.998303837085508;0.86072976127179857;-188.14101487098625;443.22080837579944
24;1.3575412295789315;40.117817491526097;0.86072976127179857;-181.89910054828144;443.22080837579944
25;1.415885938443;44.405365928986811;0.67918969973828591;-211.58197118287632;564.93846703504778
26;0.87742960404329173;13.995083059804866;0.67918969973828591;62.357688942975336;564.93846703504778
27;1.2540738465271664;33.132782329785314;0.58011717855658496;-129.26006942069588;628.93085561222108
28;0.80418294330028262;11.340325287005461;0.58011717855658496;99.621927595981234;628.93085561222108
29;0.61471365960849123;5.9302344189406657;0.42074192899104018;196.0144256741801;744.98659905014063
30;0.44337387020961633;2.6956312335136325;0.42074192899104018;283.18354353085766;744.98659905014063
31;0.99992697173041178;4.2320496851109874;1.046702567799159;0.0;315.37404834799531
32;0.99995789482911812;4.232365499775435;1.046702567799159;0.010710502843077898;315.37404834799531
33;1.0000801134506927;4.2336138419869007;1.0466911407199835;-0.020378859019955092;315.38516336047797
34;1.0001666211394673;4.2344975626759442;1.0466911407199835;-0.04238425235199559;315.38516336047797
35;0.99907010451230016;4.2233040703093199;1.0469360911419536;0.23654216468364653;314.75819756695466
36;0.99912550363692243;4.2238691811327236;1.0469360911419536;0.22245001235785702;314.75819756695466
37;0.99911059159332793;4.2237170632327459;1.0470626103458711;0.22624326344720666;314.63074218146789
38;0.9985485077615982;4.2179855799235568;1.0470626103458711;0.36922333814345715;314.63074218146789
39;1.0000523560342482;4.23333030853978;1.0476727887045161;-0.013318066211897713;306.71097058418707
40;1.0000398081507822;4.2332021394301602;1.0476727887045161;-0.010126198355220746;306.71097058418707
41;0.99969946894283734;4.2297266450140771;1.0477250688062263;0.076447587665750702;306.65357152341153
42;0.99968830382384666;4.2296126567629191;1.0477250688062263;0.079287714809006399;306.65357152341153
43;1.0169266639378209;4.4077522859350182;1.0427800090004455;-4.3057201391832018;290.36136905538433
44;1.0174982820300544;4.4137331410448244;1.0427800090004455;-4.4511254913950973;290.36136905538433
45;1.5312721237085447;11.834738739276135;0.85483721430883952;-135.14234646836107;496.12710549493346
46;0.94085603840526821;3.6537490524799274;0.85483721430883952;15.044745230659899;496.12710549493346
47;1.0003853910138416;4.2367328918204716;1.0497942735988055;-0.09803383914595884;294.53872360888062
48;0.9995753459354324;4.2284595349094287;1.0497942735988055;0.10802137767438269;294.53872360888062
49;1.0181696683364405;4.4207639389957034;1.0452377160131099;-4.6219093830820563;299.72476354123597
50;1.0173936558779071;4.4126380797940508;1.0452377160131099;-4.4245112139426164;299.72476354123597
51;1.3221549412747378;8.3038903746027426;0.95278708011315472;-81.94816318676142;381.60052137533575
52;1.2890372665524643;7.8108424420115536;0.95278708011315472;-73.523854679283119;381.60052137533575
53;1.791016231931204;17.272549142654899;0.75281287799555141;-201.21475399750005;597.68018397857315
54;0.95489238336509275;3.7866688621892988;0.75281287799555141;11.474249981504533;597.68018397857315
55;1.664614454735029;14.476286044644455;0.83041407048470506;-169.06130192322303;508.98942323053785
56;1.4602471459748692;10.553295821418589;0.83041407048470506;-117.07536775735736;508.98942323053785
57;2.0084414404058046;22.773326713605165;0.66333167463349429;-256.52229140322657;686.64191267412036
58;0.94663586922724874;3.7081454821309201;0.66333167463349429;13.574500765318605;686.64191267412036
59;2.5123566682494758;32.152517089579568;0.49277997476282825;-384.70572748596044;859.31892159777328
60;1.1773669939108304;6.2767900302546016;0.49277997476282825;-45.117729076067498;859.31892159777328
