Node;Mitigation;Prices;Average Mitigation;Average Emission;GHG Level
0;0.66336401709714554;116.73173984792636;0.0;0.0;400.0
1;0.85371502890324902;191.65379485065998;0.66336401709714554;114.10227745546575;392.62934970453404
2;0.48523641920798072;49.030334773528701;0.66336401709714554;401.51559301777496;392.62934970453404
3;1.0398697029759851;246.11888539320316;0.79682851962786183;-24.32051881535093;387.20178511213072
4;0.80903486572442873;134.30733729436886;0.79682851962786183;116.48873190809846;387.20178511213072
5;0.54445002653513941;51.64657234072267;0.5384699542093403;277.88548381356492;438.02412875777333
6;0.44084061579999839;31.033181053680234;0.5384699542093403;341.08722436200094;438.02412875777333
7;1.1706326930675071;242.37869141355776;0.92735861951755971;-161.46118581512854;374.06086388165181
8;1.0863468085133308;202.38922345605124;0.92735861951755971;-81.70566755573924;374.06086388165181
9;1.0133464127754161;171.11548269098537;0.80338418049703608;-12.629043088737532;414.13174148997939
10;0.48811604100138523;29.363079657359538;0.80338418049703608;484.37019620243933;414.13174148997939
11;0.57906951454639377;44.347035594229851;0.54168167095331332;398.30547186047488;499.46489855225713
12;0.50528094958091774;31.916874631415606;0.54168167095331332;468.1279014590566;499.46489855225713
13;0.50769595618278662;32.286216096303924;0.48603617685859762;465.84270146203818;520.69436052438505
14;0.36247432824289988;14.319617716914903;0.48603617685859762;603.25866690015596;520.69436052438505
15;1.001906906273335;78.422990435014455;1.0710841935266011;-0.97013856655918507;308.47570315212317
16;1.0020054994955654;78.441613476213021;1.0710841935266011;-1.0202978683688912;308.47570315212317
17;1.0858231749763181;95.221206256613598;1.0212883523108227;-43.662540269201827;342.16564391125058
18;1.0871377965810811;95.499628574508094;1.0212883523108227;-44.33135401062502;342.16564391125058
19;1.247559364105741;133.11980693429896;0.92742922119568716;-125.94582648879573;400.98087296676755
20;1.242923974091042;131.92943109434276;0.92742922119568716;-123.58757181881766;400.98087296676755
21;0.61240708219755202;23.909746290174557;0.61712473387963174;197.18789693199543;615.90146414466233
22;0.40369930221694711;8.747116390925008;0.61712473387963174;303.36797999712826;615.90146414466233
23;0.73881300761246904;37.602851767461111;0.5637702938918876;132.8788823771564;643.81144344320717
24;0.52988475047837558;16.861520064465626;0.5637702938918876;239.17113319412647;643.81144344320717
25;0.66874704594063417;29.566768621856152;0.52017623678497982;168.52494037770239;675.47262221420885
26;0.33534011337839909;5.59040771174325;0.52017623678497982;338.14571731873951;675.47262221420885
27;0.66634626665203178;29.311293164877451;0.49883270782817946;169.74633684077884;688.28107232783464
28;0.50821870140871472;15.245692428592788;0.49883270782817946;250.1937356583164;688.28107232783464
29;0.47922144469965439;13.230641789136845;0.41303621694193488;264.94609000905086;751.45822834737066
30;0.24925118139627936;2.7323264067731015;0.41303621694193488;381.94346146464295;751.45822834737066
31;0.99957901975781782;36.733070953811762;1.0453928385561846;0.0;315.20072521216042
32;0.99967490942763171;36.741574472768249;1.0453928385561846;0.082694914346184228;315.20072521216042
33;0.99968339658936045;36.742327171832137;1.045429454526116;0.080535992581435234;315.16530935686006
34;0.99942717138767945;36.719607361584963;1.045429454526116;0.14571327825904062;315.16530935686006
35;0.99963034994909528;36.737622784150808;1.045255569050358;0.094029731698889188;312.41491577775639
36;1.0000480049821403;36.774671643623215;1.045255569050358;-0.01221126733193981;312.41491577775639
37;0.99814520456725375;36.606057318268242;1.0457437988095866;0.47181358820482688;311.89811957360644
38;0.87817084004265733;26.875382509184266;1.0457437988095866;30.990292564149044;311.89811957360644
39;0.99975136110992879;36.748355052141122;1.0463205143468797;0.063247517661863192;303.10960724184883
40;0.9994568920732384;36.722242310170664;1.0463205143468797;0.13815307886998177;303.10960724184883
41;1.007600016369971;37.448363369453034;1.0445990035010155;-1.9332541641113696;305.02494212736167
42;1.0095844299122394;37.626575887695722;1.0445990035010155;-2.4380393589258977;305.02494212736167
43;0.95231458958248905;32.681026897462772;0.61537267234609172;12.129976274954352;740.32941375240682
44;0.25909788732043382;1.4131453067542454;0.61537267234609172;188.46697491286466;740.32941375240682
45;0.37620284189682784;3.4752972568154252;0.53786188992789097;158.67840209249445;830.28531571241922
46;0.37765383078674408;3.5077292567399945;0.53786188992789097;158.30930679362197;830.28531571241922
47;0.93472208711249105;31.243190907385539;0.62877840091285353;16.605069090760093;722.55810930597761
48;0.73591939505515758;17.545263234422048;0.62877840091285353;67.175503882844296;722.55810930597761
49;0.99267729312260433;36.124048253366475;0.55118573675227689;1.8627135619375235;810.9067566903185
50;0.29996676933244998;2.0122224895952394;0.55118573675227689;178.07095305105807;810.9067566903185
51;0.91552660426487487;29.717381941238731;0.57535309537276269;21.487920040122461;777.44807430677906
52;0.36579634683838463;3.2478434163596983;0.57535309537276269;161.3255542729859;777.44807430677906
53;0.36509290551254431;3.2327929266820612;0.45153101164903825;161.50449216024657;921.1731752112953
54;0.55383749262304605;8.8364965930112387;0.45153101164903825;113.49258781401267;921.1731752112953
55;0.92767617562182958;30.677927661331896;0.56104460530177003;18.397372826197103;791.43189712250103
56;0.43981635690644905;5.066549969683364;0.56104460530177003;142.49671421192204;791.43189712250103
57;0.76812992015850878;19.455947501400189;0.50231851801823135;58.981951559679338;858.83518848894403
58;0.49439893343886371;6.7190452545213883;0.50231851801823135;128.61227130648908;858.83518848894403
59;0.68590414236574893;14.804786340046187;0.43761636813948196;79.898133785712631;921.81912757594944
60;0.12382056304560785;0.2379071327259184;0.43761636813948196;222.87814427527351;921.81912757594944
61;0.15785091571489285;0.42743370366358807;0.35220903429107098;214.22167331502416;1022.6792612552479
