Year;Node;Cost;CertainEquivalence;Consumption;Utility;SDF;DeltaConsumption;MU_2;MU_1;MU_0
2015;0;0.003150472717799935;0.31955628420743609;0.99684952728220011;4.585707539330997;1.0;-0.035111266332910063;0.14246439993005353;0.14254206557703752;0.3313733290284181
2030;1;0.0046751342192601327;0.27845733429104685;1.241854110768017;5.5915960864495649;0.63840541013755148;0.00068302971305556071;0.13780366413616879;0.13829667881258995;0.31951256694449492
2030;2;0.0023129183905327587;0.27267198771477646;1.2459992206478507;5.7508613650333205;0.63479914528521386;-0.0003661066872329144;0.14350311793257489;0.14378877836743775;0.33324435324974983
2060;3;0.0060093427199679013;0.21241683246985454;1.8887567684770057;8.2506088630494538;0.26928347839829087;0.030453030400390269;0.13126163284963741;0.132384583095599;0.3034757708673872
2060;4;0.0028582740709607165;0.20474536683013214;1.9187778077008657;8.6732958458121292;0.26216034395652948;0.011862091132752717;0.13876650019927278;0.1395262665109171;0.3216386179323415
2060;5;0.0028089686278883748;0.20491808546139148;1.9177654022774329;8.6632713828583565;0.26239566194883951;0.012033623678964211;0.13863400844923501;0.13940814302845408;0.32129504641052858
2060;6;0.0012814789702068057;0.20005913353734445;1.934231357281019;8.9488828737128081;0.25860960582741527;0.0079982244329146468;0.14411541212152745;0.14461567322703772;0.3346106575717489
2100;7;0.0097877827048162332;0.15091267491393853;3.1780084180161801;13.475075317909365;0.090984753334934818;0.10479372385221453;0.12498355808060076;0.12637408792721952;0.2884938443364633
2100;8;0.0040375899527160045;0.14152625744142261;3.327205599039472;14.72301096248221;0.084158272188757446;0.058535678655102785;0.13397739173937459;0.13491512411039822;0.31021013132320618
2100;9;0.0038573311394943166;0.14173355731505013;3.3238159900294195;14.693361341115706;0.084304225291541357;0.014316535317115964;0.13376030944690392;0.13471072662068315;0.30968502031371986
2100;10;0.0016837108606306615;0.1360010022102259;3.4177699399744728;15.551785061502425;0.080402470203885357;0.025129706486737291;0.1401416739476104;0.14083365193739181;0.32528249727700564
2100;11;0.0037198227842531913;0.14190673664793341;3.3188906013405859;14.668020447260904;0.084517025143763802;0.010617066746387849;0.13370259813579885;0.13466236330219197;0.30955701506891775
2100;12;0.001671452028167663;0.13610469091931518;3.4140153060110618;15.534850786844393;0.080552849335044238;0.019762452890770277;0.14013970586516217;0.14083813583890106;0.32528784863652854
2100;13;0.0016208241871320916;0.13620344062242323;3.4118917799269499;15.51922239970043;0.080638097839452;0.0062756145678743991;0.14005139544079184;0.14075749271496038;0.32507538687635179
2100;14;0.00053355561072980853;0.13234299329990823;3.4717624514258287;16.142398019805686;0.078288359470524538;0.023960679071288737;0.14506860075071182;0.14560080871706954;0.33744870562655804
2200;15;0.022323165067306507;0.066841376346496589;11.07727577632525;43.374932626123972;0.0065978771439634855;-0.12065838900845449;0.10883097298564767;0.11163428704839806;0.25198054982336537
2200;16;0.0086896252152109509;0.057912244803573959;12.793178841798644;53.023536519550838;0.0051650778170838872;-0.63446569343579284;0.11960809545521606;0.12128014751217715;0.27754311307236901
2200;17;0.0084263389435380049;0.058359643950337776;12.724509958920386;52.463465751309677;0.005212552687612222;-0.29074475482371298;0.11858707509858629;0.12031989364002067;0.27508323983419275
2200;18;0.0034123302283497097;0.053477219643280595;13.882519159330728;59.28654270417065;0.0044951500301937276;0.72285255715538455;0.12562987414134824;0.12682535995771532;0.29202929261996141
2200;19;0.0081155727621101733;0.058547901834381209;12.686629111669975;52.228280835620872;0.0052390392935949982;0.65603126242415044;0.11828884291329547;0.12004833539545015;0.27437732026115669
2200;20;0.0029792641759435723;0.053570301123970265;13.860050739386665;59.142930589107749;0.0045075450471599348;-0.071480702636250726;0.12546040463426641;0.1266754845806152;0.2916296768935881
2200;21;0.0033094981131555879;0.053721097081916809;13.821667112546422;58.910908887413903;0.0045288458697994027;-0.32940501798961463;0.12522119482326727;0.12646322474823096;0.29105635234902244
2200;22;0.001156394916385839;0.050557457916066119;14.677901202721086;64.129306481380638;0.0040889475302751319;0.093710428992288541;0.13037722105004521;0.13127579176761547;0.3035739304890257
2200;23;0.0063588602518516845;0.058671428607057867;12.680403893268359;52.080003398422484;0.0052434124669661041;-0.66412702908316135;0.11783124943582504;0.11961351590474041;0.27328232336010239
2200;24;0.0030337440861329602;0.053630849592918771;13.839796098979408;59.048176355773833;0.0045187653921532258;-0.15418954382813155;0.12542806888450198;0.12665396511221283;0.29155979638666241
2200;25;0.0033895436213155525;0.053778044925501346;13.802706051666229;58.822375720780599;0.0045394272808638482;-0.31092698582124711;0.12519040756521796;0.12644170394976209;0.29099145030416718
2200;26;0.0011375741689377064;0.050585627084878793;14.667133924906659;64.078572268557679;0.0040940517890501694;0.093535498575469944;0.13036108844736807;0.13126682372614443;0.30354420757578537
2200;27;0.0035510200562961186;0.053854253699956896;13.77811443834975;58.704459692726509;0.004553209475688806;-0.21370806330178738;0.12514054035104744;0.12640447545893022;0.29088096691682686
2200;28;0.00068888268690965148;0.050625616924531082;14.659883536911472;64.009096123269245;0.0040974945601303251;-0.7368079135684269;0.130230260827013;0.13115030955865267;0.30323971423704099
2200;29;0.0012295053727519091;0.050693085707501057;14.631845452984585;63.887376401813576;0.0041108515209921145;0.22942003091230845;0.13022783591398432;0.13116306330138042;0.30324538109054328
2200;30;0.00016750196981418357;0.04843838173745707;15.292230220363065;68.078367955717226;0.0038136414831196727;0.037411730981951052;0.13435725908712878;0.13509871807754423;0.31340953587215153
