0.0068427368782983389;0.086534287606867974;0.21027750954158436;0.36120875223388343;0.45729548378164098;0.54049632962208183
0.0043237959960017646;0.056511832884639505;0.15644105090228375;0.29149647294660297;0.36999570350027189;0.44004963570391004
0.0033477501148244833;0.045015868009232698;0.13216321193334937;0.25881625163711097;0.3306990839105623;0.39534991235141481
0.0029126569290608569;0.038800690216898193;0.11677711511598932;0.23529930829869453;0.30288851714593718;0.3639913956379538
0.0025616033118498259;0.034555369828330108;0.10487818261787263;0.21751351261659316;0.28145216681827767;0.33934554906622799
0.0023354840960496115;0.030774042995836172;0.095520006228834387;0.20226166020424;0.26341689252440703;0.31883120170250273
0.002078485454740822;0.027737074319487361;0.087594592619527331;0.1895193632680614;0.24808142275149278;0.30105689592395324
0.0018725472617721454;0.025194818900093431;0.080863687463535616;0.17802589796135496;0.23416415624997181;0.28529664161441709
0.001777163037191123;0.023609857640516249;0.075492680891229277;0.1678690961015076;0.22177437246878498;0.27099250495373234
0.0016982299432252428;0.021476601053359357;0.069680072697014026;0.15824855880598865;0.21042441213896179;0.25780862456413267
0.0015702572686447514;0.019846888958805872;0.065004832520727404;0.14985582782324691;0.19993899724982334;0.2456037228742666
0.0013643055471648218;0.018647578455265205;0.060868807240451822;0.14202492506679953;0.19020541841916844;0.23407106371176042
0.0013616284417071022;0.01745497910393011;0.056780057849780026;0.13431718197845721;0.18062469498873729;0.22313802362885876
0.0012380898131990343;0.01617213796569679;0.053298549560972713;0.12724637398645863;0.17187697298058149;0.21271103327558838
0.0011415731935458945;0.01503242897627745;0.049788626862303904;0.12050081202478549;0.16342413290177815;0.2027515529518607
0.0010973692663747729;0.01415998873624408;0.04698965196798334;0.11399006811575139;0.1554074993616997;0.19312697018429198
0.0010024666539427335;0.013095178341052314;0.043876136928441396;0.10812910871736045;0.1475326926277383;0.18372969330775268
0.00094070618916956188;0.012193825532328159;0.041018330450596399;0.10190662662417364;0.13972290400654899;0.17452882786963211
0.00088939146413810686;0.011444558468095084;0.038287760215005344;0.095908067481264472;0.13224726821876595;0.16549622031740979
0.00083883969502945128;0.010637596551719497;0.035686721205465004;0.090288946169875192;0.12483572491878873;0.15658645073583766
0.00077994523367386464;0.0099611933384683021;0.033422177753074725;0.0848106646019159;0.11764211419158652;0.1477534440602499
0.00069730059664643482;0.0091454403710570023;0.030830498322962474;0.079341364369199557;0.11031094679629054;0.13895155120760569
0.00065080146249520674;0.0083674623476674009;0.02849361873904737;0.0740186053129262;0.10324600198434833;0.13004339561305342
0.00060150696686162887;0.0077988050676370607;0.026271171071491878;0.068391560312536209;0.095755939513870583;0.12101088477588959
0.00056664253735262064;0.0071403562989056923;0.024097517526834748;0.06310542059806587;0.088416258483628871;0.11184424127196507
0.0004736606869493354;0.0064610521484761742;0.021830971645196588;0.057607600443225146;0.080894263517890128;0.10235005823240774
0.00046030131005937979;0.0058863662430159377;0.019778161394082634;0.051794231224278571;0.072895119847937007;0.092376201665982885
0.00040259572845415968;0.0052408694738995199;0.017622558546702222;0.045952910091557435;0.064583868618162621;0.081725814086915913
0.00036403034346939507;0.0045746736291141779;0.015187118872296741;0.039537240605048325;0.05545050514524423;0.070083838142193114
0.00030545091001078762;0.0038741045697431079;0.012795741021608464;0.03254731154606879;0.04518007058762892;0.056777873570253122
0.00023670005242062137;0.0030786646296825349;0.010058418672922165;0.024242052325470921;0.03269524262488098;0.040294104089972374
0.00015979630805533073;0.0024660697458566755;0.0070480049652900034;0.01191451848970391;0.011987178771829575;0.011167225305727215
#
0.017674282514968782;0.15614359770197772;0.2398178754036987;0.39913211129409132;0.55344393630492517;0.6767123003010177
0.01132154696427985;0.12115027329453716;0.21035615603953123;0.33256255599454532;0.45473810427016831;0.56379582278439921
