Year;Discount Prices;Net Expected Damages;Expected Damages;Risk Premium;Expected SDF;Cross SDF & Damages;Discounted Expected Damages;Cov Term;Scaled Net Expected Damages;Scaled Risk Premiums
2015;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2020;0.89816052776875599;0.0023406413928263869;-0.20761332806615851;4.1091025744362388e-05;0.89816052776875599;-0.18646215807424171;-0.96523332809278084;7.938233487103652e-06;0.091851760282831013;0.0016124994875397229
2025;0.80671891026873843;0.0045280320784332724;-0.22311654110349632;7.9637016138564006e-05;0.80671891026873843;-0.1799769481015667;-0.93170219760821238;1.5384800376050389e-05;0.1776896359672604;0.0031251263599873834
2030;0.7347007261147247;0.005597606942537206;0.0014718678413627728;0.00012367912116510821;0.7347007261147247;0.0011052755144817055;0.005597606942537206;2.3893142687563896e-05;0.21966203478209373;0.0048534324925062758
2035;0.66084873279431999;0.010970118174617455;0.0032069052640415485;0.00042842752997170611;0.66084873279431999;0.002202045716244147;0.010970118174617455;8.2766436310855677e-05;0.43049083381053799;0.016812410009552199
2040;0.59444425120241695;0.015983560907822037;0.0051944467078679502;0.00071682735254755122;0.59444425120241695;0.003226290386637212;0.015983560907822037;0.00013848140296778867;0.6272290191358646;0.028129834135278739
2045;0.53471267331695127;0.020655498788996775;0.0074626331906135768;0.00098947858072534673;0.53471267331695127;0.0041815184963471651;0.020655498788996775;0.00019115395301036973;0.81056582571936209;0.038829249828840257
2050;0.480983413571555;0.025002971037833013;0.01004242052990989;0.0012469681733806681;0.480983413571555;0.0050711351859957093;0.025002971037833013;0.00024089747899858592;0.98116990888229949;0.048933690608357248
2055;0.43265327931518582;0.029042273013297006;0.012967835417093676;0.0014898665760673282;0.43265327931518582;0.0058983987021659582;0.029042273013297006;0.00028782218334076886;1.1396807332646162;0.058465541973985263
2060;0.39480611037729668;0.03274400607880177;0.016022299025736375;0.0018279416381419796;0.39480611037729668;0.0066788352957748249;0.03274400607880177;0.00035313373812189634;1.2849446336663777;0.071732328443050913
2065;0.35557409661224665;0.036047148517716968;0.019584734419453298;0.0022625704579498809;0.35557409661224665;0.0074009224288077626;0.036047148517716968;0.00043709818021988363;1.4145669877822817;0.088788090291643584
2070;0.32025828242823573;0.03909567479122554;0.023583335499599567;0.0026754674076497208;0.32025828242823573;0.0080696228383438061;0.03909567479122554;0.00051686431731321012;1.5341976605322405;0.1049910472083142
2075;0.28845088742856206;0.041901322901998626;0.028062912447174293;0.0030671644970585964;0.28845088742856206;0.008687306925760311;0.041901322901998626;0.00059253492654284638;1.6442972761754224;0.12036207639293534
2080;0.25980328884561416;0.044476942002971649;0.033072510378329145;0.0034382719692804217;0.25980328884561416;0.0092565748653391337;0.044476942002971649;0.00066422789866851448;1.7453700628771838;0.13492512508640719
2085;0.23400151366559796;0.046834793694829645;0.038665784925862035;0.0037893962186984508;0.23400151366559796;0.0097799125806490479;0.046834793694829645;0.00073206038092887143;1.8378971919994671;0.14870398949762287
2090;0.21076279403358739;0.048986575356013494;0.04490141401826131;0.0041211387557612417;0.21076279403358739;0.010259696051599723;0.048986575356013494;0.00079614857705208146;1.9223376936200034;0.16172227417946169
2095;0.18983246513516777;0.050943443736582203;0.051843545929802781;0.0044340953457814051;0.18983246513516777;0.010698195706086074;0.050943443736582203;0.00085660758088331769;1.9991293824057879;0.17400335823341545
2100;0.17253958131219055;0.052707711573897566;0.059014985802086084;0.0048014485342631301;0.17253958131219055;0.011109996217323451;0.052707711573897566;0.00092757527588664852;2.0683630151034129;0.18841908082593642
2105;0.1550726725039549;0.053477189766621337;0.066620853382748368;0.0048839037993348225;0.1550726725039549;0.011274578302607214;0.053477189766621337;0.00094350452405028012;2.0985589804988569;0.19165480128471074
