Year;Node;SDF;DeltaConsumption;Cost;CertainEquivalence;Consumption;Utility
2300;47;0.0060550185706827802;2.3132406698465502;0.0018762941308632889;0.52148521684849269;61.643316597210514;268.65392255997983
2300;48;0.0008236625806959918;0.11380796437094887;0.001782168369926724;0.51844400081050757;64.897856924884792;283.16491915562409
2300;49;0.0010088981954302773;1.8443537718667358;0.0019017465281174471;0.51854190484106477;65.218649125046937;282.73873913742875
2300;50;0.00025903020157855538;0.21063607594129508;0.0017764555197057042;0.51643486439099162;67.431551765070623;293.26388796037043
2300;51;0.0011537501283911031;1.8723020063603713;0.0019254324051356079;0.51891641509437814;64.667087083239238;280.89118864257779
2300;52;0.00026152774439436804;0.22912092530305017;0.0018117576118854316;0.5166341439162313;67.115228616425185;292.23690520892961
2300;53;0.0003209980457557627;1.4220776237465316;0.0019701235773779621;0.51671568667500511;67.296674460839554;291.85714626047758
2300;54;0.00012984054518724641;0.16925108293719404;0.0017659791528718911;0.51529729560275139;68.761113218298689;299.13948244826224
2300;55;0.0021285109731173594;1.8173570545457096;0.0020722689323197005;0.52087772444224822;61.463181265523133;271.38082566130817
2300;56;0.00025940110250475477;-0.056716832752101709;0.0019508684136996597;0.51773722431776958;65.06147032602432;286.58138294615708
2300;57;0.00037223168007886046;2.0875023656245162;0.0025305964876156505;0.51827282812938213;65.390263305397113;284.04570376068875
2300;58;9.2415848277499488e-05;0.46380585649359318;0.0024697974675772579;0.51617006911922536;67.810617354711553;294.62916844219194
2300;59;0.00081924824706508395;0.87864469663045952;0.0052593679704296195;0.5217778121393799;62.292529540098556;267.42198403418439
2300;60;6.8461524337328731e-05;0.47165719433763797;0.0059184537486607408;0.51791740467930725;66.15927814234044;285.85081812336324
2300;61;0.00011170082207351784;0.35497285486911778;0.0059253607966063661;0.51806874600225006;65.892021423679381;285.08837992213574
2300;62;1.2869687898378034e-05;0.010996459407408565;5.6625657519409532e-05;0.5146436708566452;69.576334707497665;302.579411887145
